Data e Hora;Nome do Usuário;Nível;idOperação;Descrição do Log;idUsuario;idLog
23/05/2026 08:56;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9897111 VINCULADA A CARGA ID: 166460;893;119743664
23/05/2026 09:05;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9913586 VINCULADA A CARGA ID: 166460;893;119745745
23/05/2026 09:05;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9889391 VINCULADA A CARGA ID: 166460;893;119745750
23/05/2026 09:02;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9894968 VINCULADA A CARGA ID: 166460;893;119744911
23/05/2026 09:02;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9899206 VINCULADA A CARGA ID: 166460;893;119744933
23/05/2026 09:02;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9890594 VINCULADA A CARGA ID: 166460;893;119744935
23/05/2026 09:02;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9906616 VINCULADA A CARGA ID: 166460;893;119744937
23/05/2026 09:02;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9915445 VINCULADA A CARGA ID: 166460;893;119744939
23/05/2026 09:02;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9884691 VINCULADA A CARGA ID: 166460;893;119744973
23/05/2026 09:02;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9906859 VINCULADA A CARGA ID: 166460;893;119744977
23/05/2026 09:02;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9914530 VINCULADA A CARGA ID: 166460;893;119745039
23/05/2026 09:02;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9915352 VINCULADA A CARGA ID: 166460;893;119745041
23/05/2026 09:02;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9883930 VINCULADA A CARGA ID: 166460;893;119745059
23/05/2026 09:02;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9914710 VINCULADA A CARGA ID: 166460;893;119745065
23/05/2026 09:02;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9913547 VINCULADA A CARGA ID: 166460;893;119745085
23/05/2026 09:02;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9902722 VINCULADA A CARGA ID: 166460;893;119745087
23/05/2026 08:51;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9888935 VINCULADA A CARGA ID: 166460;893;119742824
23/05/2026 08:51;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9881661 VINCULADA A CARGA ID: 166460;893;119742826
23/05/2026 08:51;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9897350 VINCULADA A CARGA ID: 166460;893;119742830
23/05/2026 08:51;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9905267 VINCULADA A CARGA ID: 166460;893;119742834
23/05/2026 08:51;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9903161 VINCULADA A CARGA ID: 166460;893;119742836
23/05/2026 08:52;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9900737 VINCULADA A CARGA ID: 166460;893;119742842
23/05/2026 08:52;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9903205 VINCULADA A CARGA ID: 166460;893;119742846
23/05/2026 08:52;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9900828 VINCULADA A CARGA ID: 166460;893;119742848
23/05/2026 08:52;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9906735 VINCULADA A CARGA ID: 166460;893;119742865
23/05/2026 08:52;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9902854 VINCULADA A CARGA ID: 166460;893;119742867
23/05/2026 08:52;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9876946 VINCULADA A CARGA ID: 166460;893;119742892
23/05/2026 08:52;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9913799 VINCULADA A CARGA ID: 166460;893;119742899
23/05/2026 08:52;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9905905 VINCULADA A CARGA ID: 166460;893;119742901
23/05/2026 08:52;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9849683 VINCULADA A CARGA ID: 166460;893;119742903
23/05/2026 08:52;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9913877 VINCULADA A CARGA ID: 166460;893;119742914
23/05/2026 08:52;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9914931 VINCULADA A CARGA ID: 166460;893;119742921
23/05/2026 08:52;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9836083 VINCULADA A CARGA ID: 166460;893;119742983
23/05/2026 08:52;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9912974 VINCULADA A CARGA ID: 166460;893;119742994
23/05/2026 08:52;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9913633 VINCULADA A CARGA ID: 166460;893;119743003
23/05/2026 08:52;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9912903 VINCULADA A CARGA ID: 166460;893;119743013
23/05/2026 08:53;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9876850 VINCULADA A CARGA ID: 166460;893;119743020
23/05/2026 08:53;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9905020 VINCULADA A CARGA ID: 166460;893;119743028
23/05/2026 08:53;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9887529 VINCULADA A CARGA ID: 166460;893;119743034
23/05/2026 08:53;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9879865 VINCULADA A CARGA ID: 166460;893;119743037
23/05/2026 08:53;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9896752 VINCULADA A CARGA ID: 166460;893;119743062
23/05/2026 08:53;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9913827 VINCULADA A CARGA ID: 166460;893;119743073
23/05/2026 08:53;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9913168 VINCULADA A CARGA ID: 166460;893;119743090
23/05/2026 08:54;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9876146 VINCULADA A CARGA ID: 166460;893;119743220
23/05/2026 08:54;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9887625 VINCULADA A CARGA ID: 166460;893;119743223
23/05/2026 08:54;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9881007 VINCULADA A CARGA ID: 166460;893;119743229
23/05/2026 08:54;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9905041 VINCULADA A CARGA ID: 166460;893;119743246
23/05/2026 09:04;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9907693 VINCULADA A CARGA ID: 166460;893;119745453
23/05/2026 09:04;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9891822 VINCULADA A CARGA ID: 166460;893;119745455
23/05/2026 09:04;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9913778 VINCULADA A CARGA ID: 166460;893;119745473
23/05/2026 09:04;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9891838 VINCULADA A CARGA ID: 166460;893;119745509
23/05/2026 08:43;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9886671 VINCULADA A CARGA ID: 166460;893;119741940
23/05/2026 08:43;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9900106 VINCULADA A CARGA ID: 166460;893;119741968
23/05/2026 08:43;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9915218 VINCULADA A CARGA ID: 166460;893;119741970
23/05/2026 08:43;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9885053 VINCULADA A CARGA ID: 166460;893;119741974
23/05/2026 08:44;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9888930 VINCULADA A CARGA ID: 166460;893;119742121
23/05/2026 08:44;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9913674 VINCULADA A CARGA ID: 166460;893;119742123
23/05/2026 08:52;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9889248 VINCULADA A CARGA ID: 166460;893;119742981
23/05/2026 08:53;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9915420 VINCULADA A CARGA ID: 166460;893;119743015
23/05/2026 08:53;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9912703 VINCULADA A CARGA ID: 166460;893;119743017
23/05/2026 08:53;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9872659 VINCULADA A CARGA ID: 166460;893;119743055
23/05/2026 08:54;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9903910 VINCULADA A CARGA ID: 166460;893;119743264
23/05/2026 08:54;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9913741 VINCULADA A CARGA ID: 166460;893;119743266
23/05/2026 09:03;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9898470 VINCULADA A CARGA ID: 166460;893;119745333
23/05/2026 09:03;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9887477 VINCULADA A CARGA ID: 166460;893;119745369
23/05/2026 09:04;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9890771 VINCULADA A CARGA ID: 166460;893;119745396
23/05/2026 09:04;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9901456 VINCULADA A CARGA ID: 166460;893;119745422
23/05/2026 09:04;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9914673 VINCULADA A CARGA ID: 166460;893;119745424
23/05/2026 08:43;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9913001 VINCULADA A CARGA ID: 166460;893;119741919
23/05/2026 08:43;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9914318 VINCULADA A CARGA ID: 166460;893;119741929
23/05/2026 08:43;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9879466 VINCULADA A CARGA ID: 166460;893;119741942
23/05/2026 08:43;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9892229 VINCULADA A CARGA ID: 166460;893;119741948
23/05/2026 08:43;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9904242 VINCULADA A CARGA ID: 166460;893;119741950
23/05/2026 08:43;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9890245 VINCULADA A CARGA ID: 166460;893;119741956
23/05/2026 08:43;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9911641 VINCULADA A CARGA ID: 166460;893;119741960
23/05/2026 08:43;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9872274 VINCULADA A CARGA ID: 166460;893;119741966
23/05/2026 08:44;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9915131 VINCULADA A CARGA ID: 166460;893;119742068
23/05/2026 08:44;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9914596 VINCULADA A CARGA ID: 166460;893;119742087
23/05/2026 08:44;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9882911 VINCULADA A CARGA ID: 166460;893;119742109
23/05/2026 08:46;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9914776 VINCULADA A CARGA ID: 166460;893;119742340
23/05/2026 08:54;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9914335 VINCULADA A CARGA ID: 166460;893;119743248
23/05/2026 08:54;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9891648 VINCULADA A CARGA ID: 166460;893;119743252
23/05/2026 08:54;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9900826 VINCULADA A CARGA ID: 166460;893;119743254
23/05/2026 08:54;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9913764 VINCULADA A CARGA ID: 166460;893;119743256
23/05/2026 08:54;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9878137 VINCULADA A CARGA ID: 166460;893;119743258
23/05/2026 08:54;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9888003 VINCULADA A CARGA ID: 166460;893;119743269
23/05/2026 08:54;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9880340 VINCULADA A CARGA ID: 166460;893;119743275
23/05/2026 08:54;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9897084 VINCULADA A CARGA ID: 166460;893;119743277
23/05/2026 08:54;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9878880 VINCULADA A CARGA ID: 166460;893;119743289
23/05/2026 08:54;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9893417 VINCULADA A CARGA ID: 166460;893;119743298
23/05/2026 08:54;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9900469 VINCULADA A CARGA ID: 166460;893;119743309
23/05/2026 08:55;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9897673 VINCULADA A CARGA ID: 166460;893;119743317
23/05/2026 09:04;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9900664 VINCULADA A CARGA ID: 166460;893;119745373
23/05/2026 09:04;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9912950 VINCULADA A CARGA ID: 166460;893;119745402
23/05/2026 09:04;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9913913 VINCULADA A CARGA ID: 166460;893;119745436
23/05/2026 08:50;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9899451 VINCULADA A CARGA ID: 166460;893;119742664
23/05/2026 08:50;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9889446 VINCULADA A CARGA ID: 166460;893;119742674
23/05/2026 08:50;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9907715 VINCULADA A CARGA ID: 166460;893;119742687
23/05/2026 08:50;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9890694 VINCULADA A CARGA ID: 166460;893;119742689
23/05/2026 08:50;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9902875 VINCULADA A CARGA ID: 166460;893;119742697
23/05/2026 08:50;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9914442 VINCULADA A CARGA ID: 166460;893;119742699
23/05/2026 08:50;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9904424 VINCULADA A CARGA ID: 166460;893;119742706
23/05/2026 08:50;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9893721 VINCULADA A CARGA ID: 166460;893;119742712
23/05/2026 08:50;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9915137 VINCULADA A CARGA ID: 166460;893;119742719
23/05/2026 09:00;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9883186 VINCULADA A CARGA ID: 166460;893;119744276
23/05/2026 09:00;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9875752 VINCULADA A CARGA ID: 166460;893;119744392
23/05/2026 09:00;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9885944 VINCULADA A CARGA ID: 166460;893;119744415
23/05/2026 09:01;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9905373 VINCULADA A CARGA ID: 166460;893;119744473
23/05/2026 09:01;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9896294 VINCULADA A CARGA ID: 166460;893;119744477
23/05/2026 09:01;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9877237 VINCULADA A CARGA ID: 166460;893;119744481
23/05/2026 09:01;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9884401 VINCULADA A CARGA ID: 166460;893;119744515
23/05/2026 09:01;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9907275 VINCULADA A CARGA ID: 166460;893;119744517
23/05/2026 09:01;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9905904 VINCULADA A CARGA ID: 166460;893;119744524
23/05/2026 09:01;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9895154 VINCULADA A CARGA ID: 166460;893;119744542
23/05/2026 08:45;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9915452 VINCULADA A CARGA ID: 166460;893;119742272
23/05/2026 08:45;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9914389 VINCULADA A CARGA ID: 166460;893;119742278
23/05/2026 08:45;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9914996 VINCULADA A CARGA ID: 166460;893;119742285
23/05/2026 08:45;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9914391 VINCULADA A CARGA ID: 166460;893;119742295
23/05/2026 08:46;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9914775 VINCULADA A CARGA ID: 166460;893;119742301
23/05/2026 08:46;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9879719 VINCULADA A CARGA ID: 166460;893;119742363
23/05/2026 08:46;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9913008 VINCULADA A CARGA ID: 166460;893;119742367
23/05/2026 09:02;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9885126 VINCULADA A CARGA ID: 166460;893;119744867
23/05/2026 09:02;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9907283 VINCULADA A CARGA ID: 166460;893;119744885
23/05/2026 09:02;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9884710 VINCULADA A CARGA ID: 166460;893;119744887
23/05/2026 08:56;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9890447 VINCULADA A CARGA ID: 166460;893;119743715
23/05/2026 08:57;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9900788 VINCULADA A CARGA ID: 166460;893;119743794
23/05/2026 08:57;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9904222 VINCULADA A CARGA ID: 166460;893;119743803
23/05/2026 08:57;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9876933 VINCULADA A CARGA ID: 166460;893;119743806
23/05/2026 08:57;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9868990 VINCULADA A CARGA ID: 166460;893;119743808
23/05/2026 08:57;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9888937 VINCULADA A CARGA ID: 166460;893;119743819
23/05/2026 08:57;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9898007 VINCULADA A CARGA ID: 166460;893;119743833
23/05/2026 08:57;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9876401 VINCULADA A CARGA ID: 166460;893;119743853
23/05/2026 08:57;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9897470 VINCULADA A CARGA ID: 166460;893;119743855
23/05/2026 08:57;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9903079 VINCULADA A CARGA ID: 166460;893;119743858
23/05/2026 08:57;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9880766 VINCULADA A CARGA ID: 166460;893;119743885
23/05/2026 08:57;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9915302 VINCULADA A CARGA ID: 166460;893;119743897
23/05/2026 08:57;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9882962 VINCULADA A CARGA ID: 166460;893;119743909
23/05/2026 09:11;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9901703 VINCULADA A CARGA ID: 166460;893;119746902
23/05/2026 09:11;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9901625 VINCULADA A CARGA ID: 166460;893;119746945
23/05/2026 09:11;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9850678 VINCULADA A CARGA ID: 166460;893;119746953
23/05/2026 09:11;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9895820 VINCULADA A CARGA ID: 166460;893;119746957
23/05/2026 09:11;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9904540 VINCULADA A CARGA ID: 166460;893;119746965
23/05/2026 09:11;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9879919 VINCULADA A CARGA ID: 166460;893;119746969
23/05/2026 09:04;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9880007 VINCULADA A CARGA ID: 166460;893;119745629
23/05/2026 09:04;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9905670 VINCULADA A CARGA ID: 166460;893;119745652
23/05/2026 09:04;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9877598 VINCULADA A CARGA ID: 166460;893;119745661
23/05/2026 09:04;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9914707 VINCULADA A CARGA ID: 166460;893;119745679
23/05/2026 09:05;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9882897 VINCULADA A CARGA ID: 166460;893;119745685
23/05/2026 09:05;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9883953 VINCULADA A CARGA ID: 166460;893;119745693
23/05/2026 09:05;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9906519 VINCULADA A CARGA ID: 166460;893;119745695
23/05/2026 09:05;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9883700 VINCULADA A CARGA ID: 166460;893;119745702
23/05/2026 09:05;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9900014 VINCULADA A CARGA ID: 166460;893;119745704
23/05/2026 09:07;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9900438 VINCULADA A CARGA ID: 166460;893;119746167
23/05/2026 09:07;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9912661 VINCULADA A CARGA ID: 166460;893;119746194
23/05/2026 09:07;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9888026 VINCULADA A CARGA ID: 166460;893;119746198
23/05/2026 09:07;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9895773 VINCULADA A CARGA ID: 166460;893;119746207
23/05/2026 09:07;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9913737 VINCULADA A CARGA ID: 166460;893;119746229
23/05/2026 09:07;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9914799 VINCULADA A CARGA ID: 166460;893;119746231
23/05/2026 09:07;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9915271 VINCULADA A CARGA ID: 166460;893;119746237
23/05/2026 09:07;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9912969 VINCULADA A CARGA ID: 166460;893;119746239
23/05/2026 09:07;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9906272 VINCULADA A CARGA ID: 166460;893;119746250
23/05/2026 09:07;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9885417 VINCULADA A CARGA ID: 166460;893;119746268
23/05/2026 09:07;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9881549 VINCULADA A CARGA ID: 166460;893;119746315
23/05/2026 09:07;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9902248 VINCULADA A CARGA ID: 166460;893;119746323
23/05/2026 09:07;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9880178 VINCULADA A CARGA ID: 166460;893;119746348
23/05/2026 09:11;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9896817 VINCULADA A CARGA ID: 166460;893;119746857
23/05/2026 09:11;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9882582 VINCULADA A CARGA ID: 166460;893;119746859
23/05/2026 09:11;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9905870 VINCULADA A CARGA ID: 166460;893;119746877
23/05/2026 09:11;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9899048 VINCULADA A CARGA ID: 166460;893;119746879
23/05/2026 09:11;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9876964 VINCULADA A CARGA ID: 166460;893;119746897
23/05/2026 09:11;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9905066 VINCULADA A CARGA ID: 166460;893;119746914
23/05/2026 09:11;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9888454 VINCULADA A CARGA ID: 166460;893;119746939
23/05/2026 09:11;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9913002 VINCULADA A CARGA ID: 166460;893;119746941
23/05/2026 09:11;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9884699 VINCULADA A CARGA ID: 166460;893;119746949
23/05/2026 09:11;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9887505 VINCULADA A CARGA ID: 166460;893;119746951
23/05/2026 09:11;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9913593 VINCULADA A CARGA ID: 166460;893;119746963
23/05/2026 09:11;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9901452 VINCULADA A CARGA ID: 166460;893;119746967
23/05/2026 09:11;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9913623 VINCULADA A CARGA ID: 166460;893;119746971
23/05/2026 08:39;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9913225 VINCULADA A CARGA ID: 166460;893;119741356
23/05/2026 08:39;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9912654 VINCULADA A CARGA ID: 166460;893;119741362
23/05/2026 08:45;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9914631 VINCULADA A CARGA ID: 166460;893;119742270
23/05/2026 08:46;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9913139 VINCULADA A CARGA ID: 166460;893;119742303
23/05/2026 08:46;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9903130 VINCULADA A CARGA ID: 166460;893;119742306
23/05/2026 08:46;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9913890 VINCULADA A CARGA ID: 166460;893;119742308
23/05/2026 08:46;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9900834 VINCULADA A CARGA ID: 166460;893;119742315
23/05/2026 08:46;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9898645 VINCULADA A CARGA ID: 166460;893;119742331
23/05/2026 08:46;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9915116 VINCULADA A CARGA ID: 166460;893;119742347
23/05/2026 08:46;PAULO.TELES;5 - OPERADOR;166460;NOTA FISCAL ID: 9913508 VINCULADA A CARGA ID: 166460;893;119742349
